dur,proto,service,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,tcprtt,synack,ackdat,smean,dmean,ct_src_dport_ltm,ct_dst_sport_ltm,ct_flw_http_mthd,attack_cat,label
9e-06,udp,-,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
1.034213,tcp,-,10,8,564,354,16.43762,3929.5583,2397.9587,2,1,112.566,138.92471,6898.8735,225.1254,0.131559,0.061731,0.069828,56,44,1,1,0,Reconnaissance,1
5e-06,udp,-,2,0,168,0,200000.0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
7e-06,udp,-,2,0,168,0,142857.14,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
1.38515,tcp,-,10,8,564,354,12.273039,2933.9783,1790.4199,2,1,153.90556,178.04942,10226.312,270.03162,0.175276,0.119434,0.055842,56,44,1,1,0,Reconnaissance,1
0.791356,tcp,-,10,8,564,354,21.482115,5135.489,3133.8613,2,1,85.015,102.38214,6148.6816,138.30777,0.116572,0.074674,0.041898,56,44,1,1,0,Reconnaissance,1
8e-06,udp,-,2,0,168,0,125000.0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
4e-06,udp,-,2,0,168,0,250000.0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
9e-06,pipe,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Reconnaissance,1
4e-06,igp,-,2,0,180,0,250000.0,180000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,90,0,7,7,0,Reconnaissance,1
4e-06,udp,-,2,0,168,0,250000.0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
0.172547,tcp,http,10,6,794,268,86.93284,33150.387,10385.576,2,1,19.171888,32.0506,998.3555,62.12909,0.053352,0.007543,0.045809,79,45,1,1,1,Reconnaissance,1
0.917873,tcp,-,10,8,564,354,18.52108,4427.6274,2701.8987,2,1,95.80666,122.974,6778.667,160.67514,0.123096,0.057051,0.066045,56,44,1,1,0,Reconnaissance,1
1.871257,tcp,-,10,8,564,354,9.084803,2171.8022,1325.3124,2,1,207.90155,250.426,12003.453,407.2542,0.167315,0.118272,0.049043,56,44,1,1,0,Reconnaissance,1
8e-06,udp,-,2,0,168,0,125000.0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
2.561739,tcp,-,10,8,564,354,6.636117,1586.4224,968.0924,2,1,284.52756,353.37244,16928.879,510.26968,0.273669,0.088126,0.185543,56,44,1,1,0,Reconnaissance,1
0.628731,tcp,-,10,8,564,354,27.03859,6463.8135,3944.4531,2,1,69.46067,88.75143,5463.2476,139.34857,0.053426,0.007468,0.045958,56,44,1,1,0,Reconnaissance,1
0.182437,tcp,http,10,6,818,268,82.22016,32318.006,9822.568,2,1,18.845667,34.8768,1005.28253,59.84287,0.053605,0.008044,0.045561,82,45,1,1,1,Reconnaissance,1
2.625267,tcp,http,10,8,864,354,6.475532,2370.8064,944.66583,2,1,277.16934,359.63116,19412.36,764.4002,0.153716,0.107838,0.045878,86,44,1,1,1,Reconnaissance,1
0.856882,tcp,-,10,8,564,354,19.839373,4742.777,2894.214,2,1,95.209114,117.408,6135.177,172.61281,0.075687,0.034626,0.041061,56,44,1,1,0,Reconnaissance,1
4e-06,udp,-,2,0,168,0,250000.0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
1.001303,tcp,http,10,8,926,354,16.977879,6663.318,2476.773,2,1,111.25589,123.565,6231.5483,264.99078,0.178708,0.135661,0.043047,93,44,2,1,1,Reconnaissance,1
7e-06,unas,-,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Reconnaissance,1
1.703464,tcp,-,10,8,564,354,9.979665,2385.7268,1455.8569,2,1,189.27377,232.63486,13176.157,362.82516,0.132548,0.074049,0.058499,56,44,1,1,0,Reconnaissance,1
0.665972,tcp,-,10,8,564,354,25.5266,6102.359,3723.8804,2,1,73.99689,93.14614,5569.6636,139.9004,0.032882,0.0133,0.019582,56,44,1,1,0,Reconnaissance,1
7e-06,unas,-,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Reconnaissance,1
9e-06,udp,-,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
1.015569,tcp,-,10,8,564,354,16.739386,4001.6978,2441.981,2,1,112.841,132.95828,6474.085,203.29027,0.12988,0.080808,0.049072,56,44,1,1,0,Reconnaissance,1
5e-06,udp,-,2,0,168,0,200000.0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
1.431707,pim,-,8,0,480,0,4.889268,2346.8489,0.0,0,0,204.52957,0.0,483.1992,0.0,0.0,0.0,0.0,60,0,1,1,0,Reconnaissance,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Reconnaissance,1
0.671251,tcp,-,10,8,564,354,25.325848,6054.367,3694.5942,2,1,71.764336,93.01114,5582.499,138.16382,0.044533,0.020164,0.024369,56,44,1,1,0,Reconnaissance,1
0.990666,tcp,http,10,8,790,354,17.160173,5741.5923,2503.3665,2,1,106.72322,132.44872,7320.474,174.78703,0.13266,0.063516,0.069144,79,44,1,1,1,Reconnaissance,1
0.907999,tcp,-,10,8,564,354,18.722488,4475.776,2731.2805,2,1,100.037224,128.25256,8166.372,197.48169,0.045194,0.010222,0.034972,56,44,1,1,0,Reconnaissance,1
0.190542,tcp,http,10,6,834,268,78.7228,31531.105,9404.751,2,1,19.551222,36.612602,1046.2123,62.455647,0.053331,0.007471,0.04586,83,45,1,1,1,Reconnaissance,1
0.238367,tcp,dns,10,6,508,268,62.928173,15371.255,7517.819,2,1,26.485222,33.5874,1323.8296,45.878788,0.093544,0.069776,0.023768,51,45,1,1,0,Reconnaissance,1
0.702451,tcp,-,10,8,564,354,24.200977,5785.457,3530.4954,2,1,78.05011,98.74457,5668.406,142.54338,0.061786,0.010423,0.051363,56,44,1,1,0,Reconnaissance,1
2e-06,udp,-,2,0,168,0,500000.0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
0.862789,tcp,http,10,6,836,268,17.385479,6982.009,2076.9854,2,1,93.12844,159.4706,5656.8926,292.86218,0.115303,0.06543,0.049873,84,45,1,1,1,Reconnaissance,1
1e-05,udp,-,2,0,168,0,100000.0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
9e-06,udp,-,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
1.586461,ospf,-,18,0,2858,0,10.715675,13615.211,0.0,0,0,93.321236,0.0,171.85191,0.0,0.0,0.0,0.0,159,0,1,1,0,Reconnaissance,1
9e-06,sccopmce,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Reconnaissance,1
9e-06,udp,-,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
9e-06,udp,-,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
1.579516,tcp,-,10,8,564,354,10.76279,2572.94,1570.1012,2,1,171.72966,208.789,13169.923,325.15152,0.186473,0.117984,0.068489,56,44,1,1,0,Reconnaissance,1
3e-06,idpr,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Reconnaissance,1
0.640769,tcp,-,10,8,564,354,26.530622,6342.3794,3870.3496,2,1,70.54867,88.83714,5531.438,137.77783,0.06391,0.018906,0.045004,56,44,1,1,0,Reconnaissance,1
0.662532,tcp,-,10,8,564,354,25.65914,6134.0435,3743.2156,2,1,73.61467,91.14457,5593.564,141.78014,0.053215,0.007232,0.045983,56,44,1,1,0,Reconnaissance,1
1.465454,tcp,-,10,8,564,354,11.600501,2773.2021,1692.3083,2,1,162.82822,195.10329,10039.353,303.44086,0.151797,0.083544,0.068253,56,44,1,1,0,Reconnaissance,1
0.186304,tcp,http,10,6,1100,268,80.513565,42511.164,9618.6875,2,1,19.234888,36.0708,1025.7407,62.007786,0.052159,0.005946,0.046213,110,45,1,1,1,Reconnaissance,1
9e-06,ip,-,2,0,180,0,111111.11,80000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,90,0,4,3,0,Reconnaissance,1
0.625063,tcp,-,10,8,564,354,27.197258,6501.7446,3967.6,2,1,68.974335,88.34243,5441.8735,138.49792,0.050536,0.006663,0.043873,56,44,1,1,0,Reconnaissance,1
1.261492,tcp,-,10,8,564,354,13.476106,3221.582,1965.926,2,1,136.95067,166.58914,7910.83,259.10492,0.20052,0.09536,0.10516,56,44,1,1,0,Reconnaissance,1
0.63235,tcp,-,10,8,564,354,26.883844,6426.8203,3921.8784,2,1,69.793,89.23314,5436.949,139.89075,0.051435,0.00771,0.043725,56,44,1,1,0,Reconnaissance,1
9e-06,udp,-,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
3e-06,udp,-,2,0,168,0,333333.3,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
56.138653,ospf,-,8,0,512,0,0.124691,63.84193,0.0,0,0,8019.808,0.0,10433.724,0.0,0.0,0.0,0.0,64,0,1,1,0,Reconnaissance,1
0.655021,tcp,-,10,8,564,354,25.953365,6204.3813,3786.1382,2,1,71.352554,92.75871,5556.957,139.51485,0.052272,0.005708,0.046564,56,44,1,1,0,Reconnaissance,1
2e-06,unas,-,2,0,200,0,500000.0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Reconnaissance,1
0.424459,tcp,http,10,6,768,268,35.3391,13042.484,4221.8447,2,1,44.494446,79.9228,2328.57,121.97873,0.08794,0.024835,0.063105,77,45,1,1,1,Reconnaissance,1
0.599395,tcp,http,10,6,886,268,25.025234,10650.74,2989.6814,2,1,64.67267,103.9358,3305.3743,161.16956,0.152503,0.079712,0.072791,89,45,1,1,1,Reconnaissance,1
6e-06,udp,-,2,0,168,0,166666.66,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
1.1e-05,udp,-,2,0,168,0,90909.09,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,84,0,2,2,0,Reconnaissance,1
3e-06,udp,-,2,0,168,0,333333.3,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,84,0,2,1,0,Reconnaissance,1
0.687847,tcp,-,10,8,564,354,24.714798,5908.2905,3605.453,2,1,74.595,95.51443,5681.1963,142.85979,0.075253,0.019243,0.05601,56,44,1,1,0,Reconnaissance,1
5e-06,udp,-,2,0,168,0,200000.0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
1e-05,narp,-,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Reconnaissance,1
4e-06,hmp,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Reconnaissance,1
0.750998,tcp,-,10,8,564,354,22.636543,5411.466,3302.2725,2,1,76.73211,101.692856,5686.589,141.42616,0.097434,0.039123,0.058311,56,44,1,1,0,Reconnaissance,1
1e-06,udp,-,2,0,168,0,1000000.0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
8e-06,udp,-,2,0,168,0,125000.0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
9e-06,udp,-,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
3e-06,xns-idp,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,Reconnaissance,1
4e-06,udp,-,2,0,168,0,250000.0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
8e-06,unas,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Reconnaissance,1
1e-05,udp,-,2,0,168,0,100000.0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
9e-06,udp,-,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
0.412288,tcp,http,10,6,880,268,36.382336,15367.897,4346.476,2,1,45.795555,65.5812,2447.266,104.140274,0.14749,0.084377,0.063113,88,45,1,1,1,Reconnaissance,1
0.636019,tcp,-,10,8,564,354,26.728762,6389.746,3899.2546,2,1,70.262,89.962,5445.529,142.4578,0.05198,0.006271,0.045709,56,44,1,1,0,Reconnaissance,1
4e-06,tlsp,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Reconnaissance,1
1e-06,unas,-,2,0,200,0,1000000.0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Reconnaissance,1
0.732159,tcp,-,10,8,564,354,23.219,5550.7065,3387.2422,2,1,80.09789,99.09114,5914.574,136.05077,0.092171,0.038513,0.053658,56,44,1,1,0,Reconnaissance,1
6e-06,udp,-,2,0,168,0,166666.66,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
7e-06,unas,-,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Reconnaissance,1
0.737598,tcp,-,10,8,564,354,23.047785,5509.7764,3362.2651,2,1,81.82933,95.11514,5741.8135,136.49371,0.094236,0.071791,0.022445,56,44,1,1,0,Reconnaissance,1
8e-06,emcon,-,2,0,180,0,125000.0,90000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,90,0,8,8,0,Reconnaissance,1
56.138653,ospf,-,8,0,512,0,0.124691,63.84193,0.0,0,0,8019.808,0.0,10433.724,0.0,0.0,0.0,0.0,64,0,1,1,0,Reconnaissance,1
1.929831,tcp,-,10,8,564,354,8.809061,2105.8838,1285.0865,2,1,214.40866,262.69128,13330.066,392.41962,0.131565,0.090989,0.040576,56,44,1,1,0,Reconnaissance,1
2.2e-05,udp,-,2,0,168,0,45454.547,30545454.0,0.0,0,0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
1.87769,tcp,http,10,8,834,354,9.053678,3199.6763,1320.7719,2,1,205.16177,253.10529,13713.344,547.9684,0.161094,0.105943,0.055151,83,44,1,1,1,Reconnaissance,1
9e-06,sep,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Reconnaissance,1
0.96867,tcp,-,10,8,564,354,17.549835,4195.4434,2560.2114,2,1,104.76722,120.49186,6888.5835,171.97972,0.203214,0.125226,0.077988,56,44,1,1,0,Reconnaissance,1
8e-06,leaf-2,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Reconnaissance,1
1.5e-05,udp,-,2,0,168,0,66666.67,44800000.0,0.0,0,0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
1.9e-05,udp,-,2,0,168,0,52631.582,35368424.0,0.0,0,0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
8e-06,udp,-,2,0,168,0,125000.0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
5e-06,udp,-,2,0,168,0,200000.0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
1.897112,tcp,-,10,8,564,354,8.960989,2142.2036,1307.2501,2,1,210.79022,260.06473,15081.644,411.2252,0.168561,0.075847,0.092714,56,44,1,1,0,Reconnaissance,1
1e-06,udp,-,2,0,168,0,1000000.0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
9e-06,udp,-,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
9e-06,udp,-,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,Reconnaissance,1
0.79247,tcp,http,10,8,750,354,21.451918,6814.138,3129.456,2,1,82.89278,102.58843,5118.1323,151.80116,0.171285,0.074345,0.09694,75,44,1,1,1,Reconnaissance,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,Reconnaissance,1
8e-06,udp,-,2,0,168,0,125000.0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
1e-05,udp,-,2,0,168,0,100000.0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Reconnaissance,1
0.761034,tcp,-,10,8,564,354,22.33803,5340.103,3258.7244,2,1,84.55933,100.613,6052.9263,148.17195,0.095402,0.033413,0.061989,56,44,1,1,0,Reconnaissance,1
1e-05,unas,-,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Reconnaissance,1
0.964314,tcp,-,10,8,564,354,17.629112,4214.395,2571.7764,2,1,102.49656,130.547,7594.5303,163.18027,0.104783,0.050476,0.054307,56,44,1,1,0,Reconnaissance,1
1.469832,tcp,-,10,8,564,354,11.565948,2764.942,1687.2677,2,1,154.94267,197.33586,10949.948,283.76578,0.119937,0.088471,0.031466,56,44,1,1,0,Reconnaissance,1
0.861375,tcp,-,10,8,564,354,19.735888,4718.038,2879.1177,2,1,95.65122,117.21643,6772.7134,177.48882,0.074377,0.040859,0.033518,56,44,1,1,0,Reconnaissance,1
7e-06,udp,-,2,0,168,0,142857.14,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
1.647696,tcp,-,10,8,564,354,10.317437,2466.4744,1505.132,2,1,180.68611,231.49614,11349.255,397.20544,0.088832,0.027215,0.061617,56,44,1,1,0,Reconnaissance,1
1e-05,udp,-,2,0,168,0,100000.0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
4e-06,sccopmce,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Reconnaissance,1
3e-06,udp,-,2,0,168,0,333333.3,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Reconnaissance,1
0.490819,tcp,http,10,8,806,1072,34.635986,11833.282,15288.731,2,2,54.535442,63.025,2822.0217,112.894775,0.092059,0.027336,0.064723,81,134,1,1,1,Reconnaissance,1
0.707781,tcp,-,10,8,564,354,24.018728,5741.889,3503.9087,2,1,75.617775,98.41771,5713.5874,150.52396,0.073197,0.01885,0.054347,56,44,1,1,0,Reconnaissance,1
0.636276,tcp,-,10,8,564,354,26.717964,6387.165,3897.6797,2,1,69.91211,89.85214,5501.206,139.0274,0.054306,0.007302,0.047004,56,44,1,1,0,Reconnaissance,1
0.544086,tcp,http,10,8,778,354,31.245062,10307.194,4558.103,2,1,55.579224,71.92686,3877.082,129.46642,0.090372,0.040595,0.049777,78,44,1,1,1,Reconnaissance,1
0.764349,tcp,-,10,8,564,354,22.24115,5316.943,3244.5913,2,1,79.641335,106.53414,6054.293,148.28522,0.07532,0.018601,0.056719,56,44,1,1,0,Reconnaissance,1
8e-06,udp,-,2,0,168,0,125000.0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
9e-06,udp,-,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
16.448753,tcp,-,10,8,564,354,1.033513,247.07039,150.7713,2,1,1827.6393,2330.2517,122360.54,3721.641,0.273712,0.13624,0.137472,56,44,1,1,0,Reconnaissance,1
3e-06,udp,-,2,0,168,0,333333.3,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
8e-06,wsn,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,Reconnaissance,1
7e-06,udp,-,2,0,168,0,142857.14,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
0.732068,tcp,-,10,8,564,354,23.221886,5551.397,3387.6633,2,1,78.472115,103.475,6039.246,142.7514,0.053048,0.00774,0.045308,56,44,1,1,0,Reconnaissance,1
1.4e-05,udp,dns,2,0,116,0,71428.57,33142856.0,0.0,0,0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,58,0,1,1,0,Reconnaissance,1
8e-06,udp,-,2,0,168,0,125000.0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
9e-06,udp,-,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
9e-06,ggp,-,2,0,180,0,111111.11,80000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,90,0,2,2,0,Reconnaissance,1
1.577761,tcp,-,10,8,564,354,10.774762,2575.802,1571.8477,2,1,173.95145,220.25786,12862.133,356.06302,0.085303,0.035951,0.049352,56,44,1,1,0,Reconnaissance,1
9e-06,udp,-,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
1.261022,tcp,-,10,8,564,354,13.481129,3222.783,1966.6588,2,1,133.77756,125.34671,8218.213,184.86026,0.451287,0.383584,0.067703,56,44,1,1,0,Reconnaissance,1
1.174171,tcp,-,10,8,564,354,14.4783,3461.1655,2112.1284,2,1,121.79833,151.05315,8626.946,194.04071,0.205684,0.116791,0.088893,56,44,1,1,0,Reconnaissance,1
0.656068,tcp,http,10,8,962,354,25.911947,10559.881,3780.0957,2,1,68.85667,85.58271,3965.5881,141.97171,0.108923,0.056984,0.051939,96,44,1,1,1,Reconnaissance,1
5e-06,mfe-nsp,-,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Reconnaissance,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Reconnaissance,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Reconnaissance,1
7e-06,udp,-,2,0,168,0,142857.14,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
2.2e-05,udp,-,2,0,168,0,45454.547,30545454.0,0.0,0,0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
2.592836,tcp,http,10,8,894,354,6.556528,2483.7668,956.4817,2,1,282.082,360.16443,17844.53,524.8197,0.160164,0.071676,0.088488,89,44,2,1,1,Reconnaissance,1
0.629369,tcp,http,10,6,828,268,23.833393,9482.513,2847.2961,2,1,59.48411,113.393,3106.1946,148.63443,0.139613,0.062395,0.077218,83,45,1,1,1,Reconnaissance,1
0.832666,tcp,http,10,8,946,354,20.41635,8185.7554,2978.3853,2,1,88.92678,106.96786,4837.058,219.87053,0.231452,0.083883,0.147569,95,44,1,1,1,Reconnaissance,1
0.896803,tcp,http,10,8,984,354,18.956224,7903.631,2765.3787,2,1,91.583115,116.188286,5146.045,192.10307,0.156294,0.08348,0.072814,98,44,1,1,1,Reconnaissance,1
1.8e-05,udp,-,2,0,168,0,55555.555,37333332.0,0.0,0,0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
58.809574,ospf,-,30,0,3240,0,0.493117,426.05307,0.0,0,0,2044.5029,0.0,2252.9111,0.0,0.0,0.0,0.0,108,0,1,1,0,Reconnaissance,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,Reconnaissance,1
1.20843,tcp,-,10,8,564,354,14.067839,3363.0413,2052.2495,2,1,134.17412,158.29228,7575.86,243.31567,0.183998,0.100379,0.083619,56,44,1,1,0,Reconnaissance,1
9e-06,udp,-,2,0,168,0,111111.11,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
7e-06,udp,-,2,0,168,0,142857.14,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,84,0,1,1,0,Reconnaissance,1
